128 128
2
4
4
19 52
0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
0 ;0 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;7 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7M;7 ;7 ;4 ;4 ;4 ;4 ;4 ;4 ;4M;4M;4M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;7 ;7 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6M;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;0 ;0
0 ;3 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;7 ;7 ;7 ;7M;7M;7 ;7 ;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;4 ;4 ;4 ;4 ;4 ;4M;4M;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;7 ;7 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;7 ;0
0 ;3M;3 ;3 ;3 ;3 ;3 ;3M;3M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7M;7 ;7 ;7 ;7M;7 ;7 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;7 ;7M;6M;6M;6 ;6 ;6 ;6 ;6M;6 ;6 ;6P;6M;6 ;6 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6 ;6 ;6 ;7 ;0
0 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7M;7 ;7 ;7M;4 ;4 ;4M;4 ;4 ;4 ;4M;4 ;4 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;7 ;7 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;0 ;0
0 ;0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4 ;4 ;4 ;4 ;4 ;4M;4 ;4 ;4 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2M;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;7 ;0
0 ;3M;3 ;3 ;3 ;3 ;3 ;3 ;3 ;7M;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;2M;2 ;2 ;2 ;2M;2M;2 ;2 ;2M;2 ;2 ;2M;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;2 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;0 ;0
0 ;0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7M;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6 ;6 ;6 ;6M;6M;6 ;6 ;6M;7 ;0
0 ;3 ;3 ;3 ;3M;3 ;3 ;3 ;3 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4 ;4M;4 ;4M;4 ;4 ;4 ;4M;4 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1M;1M;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;5M;5 ;5 ;5 ;5M;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;7 ;0
0 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;3 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7M;7 ;7 ;4 ;4M;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;0 ;0
0 ;0 ;0 ;6 ;6 ;6 ;6M;6 ;6 ;7M;7 ;7 ;7M;7M;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1P;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;5M;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5M;2 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;2 ;0
0 ;0 ;0 ;6M;6 ;6 ;6M;6 ;6 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7M;7 ;7 ;7 ;4 ;4M;4 ;4 ;4 ;4M;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;2 ;0
0 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;4 ;4 ;4 ;4M;4M;4M;4M;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;5 ;5M;5M;5M;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5M;5 ;5 ;5 ;5 ;2 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;2 ;0
0 ;6M;6 ;6 ;6 ;6M;6 ;6 ;6 ;7 ;7 ;7 ;7 ;7M;7M;7M;7 ;7 ;7M;7M;7 ;7 ;7M;7 ;4 ;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1M;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2P;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;0 ;0
0 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;7 ;7 ;7 ;7M;7 ;7 ;7M;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;4M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;2M;0
0 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4M;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1 ;1 ;1M;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;5 ;5M;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5M;5M;5 ;5 ;5 ;5 ;5 ;5M;2 ;6M;6 ;6M;6 ;6 ;6 ;6 ;6 ;2 ;0
0 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7M;4 ;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1M;1M;1 ;1 ;1 ;1M;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5M;5 ;5 ;5 ;5 ;5M;5 ;5M;2M;6 ;6 ;6 ;6 ;6 ;6 ;0 ;0 ;0 ;0
0 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7M;7M;7M;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4M;4 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;5 ;5M;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5M;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;2 ;0
0 ;6 ;6 ;6 ;6M;6 ;6 ;6M;6M;7 ;7 ;7M;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1M;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;0 ;0 ;0
0 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;4 ;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;5 ;5 ;5 ;5M;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5M;2 ;6 ;6 ;6 ;6 ;6 ;6 ;6M;6 ;2 ;0
0 ;0 ;0 ;6 ;6 ;6 ;6M;6 ;6 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4 ;4 ;4M;4 ;4M;4 ;4 ;4 ;4 ;1 ;1M;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;2 ;6 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;2M;0
0 ;6 ;6M;6 ;6 ;6 ;6M;6 ;6 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7M;7M;7 ;7 ;7 ;7 ;7 ;7 ;4M;4 ;4M;4 ;4 ;4 ;4M;4M;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;2 ;0
0 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6 ;7 ;7 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4 ;4M;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1M;1M;1M;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;5 ;5M;5 ;5 ;5 ;5M;5 ;5M;5 ;5 ;5 ;5M;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;2M;0
0 ;6M;6 ;6 ;6 ;6 ;6 ;6 ;6 ;7 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4M;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5M;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;2 ;6M;6 ;6 ;6 ;6 ;6 ;6M;6 ;0 ;0
0 ;6 ;6 ;6 ;6M;6 ;6 ;6 ;6M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7M;4 ;4 ;4 ;4M;4 ;4 ;4 ;4 ;4 ;1 ;1M;1M;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1M;1M;1M;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;5 ;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6 ;6 ;6 ;6M;6M;6 ;6 ;0 ;0 ;0
0 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;7M;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1M;1M;1M;1M;1 ;1 ;1M;1M;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1M;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;5 ;2 ;6 ;6 ;6 ;6M;6 ;6M;6 ;6M;2 ;0
0 ;6 ;6M;6 ;6 ;6M;6M;6 ;6 ;7 ;7 ;7 ;7 ;7 ;7 ;7 ;7M;7 ;7 ;7M;7 ;7 ;7M;7 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;4 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1M;1M;1 ;1 ;1 ;1M;1 ;1M;1M;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;1M;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1M;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1M;1 ;5 ;5P;5 ;5 ;5 ;5 ;5 ;5M;5 ;5 ;5 ;5 ;5M;5 ;5 ;5M;5 ;5 ;5M;5 ;5M;2 ;6 ;6 ;6 ;6 ;6 ;6 ;6 ;0 ;0 ;0
